"FixdotCode","PulseDuration","ResponseCode","StopSignalCode","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","coroutines_cycles","coroutines_duration","coroutines_mean_cycle_duration","correct","correct_instructions","correct_kb_response","correct_response","count_CodeSettings","count_ErrorFeedback","count_NoError","count_ResponseCalc","count_ResponseGiven","count_SetlinesZero","count_StartFixdot","count_StartStopsignal","count_StartTarget","count_about_this_example","count_blank","count_block_loop","count_experiment","count_finished","count_fixdot","count_instructions","count_kb_response","count_logger","count_new_advanced_delay","count_stop_signal","count_stop_signal_coroutines","count_target","count_trial_sequence","datetime","delay_new_advanced_delay","description","direction","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finished","response_instructions","response_kb_response","response_target","response_time","response_time_finished","response_time_instructions","response_time_kb_response","response_time_target","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stop_after","stopcode","subject_nr","subject_parity","target","targetcode","time_CodeSettings","time_ErrorFeedback","time_NoError","time_ResponseCalc","time_ResponseGiven","time_SetlinesZero","time_StartFixdot","time_StartStopsignal","time_StartTarget","time_about_this_example","time_blank","time_block_loop","time_experiment","time_finished","time_fixdot","time_instructions","time_kb_response","time_logger","time_new_advanced_delay","time_stop_signal","time_target","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"1","10","133","255","100","100","365.78394545408213","365.78394545408213","black","no","psycho","psycho","psycho","0","uniform","8766","381.05799999902956","0.043469997718346975","1","undefined","1","left","0","10","10","10","10","11","10","NA","10","0","10","0","0","0","10","0","10","10","10","NA","10","10","10","Mon Nov 29 12:51:59 2021","317","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","10","10","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","355.0887999990664","NA","19721.017399999255","355.0887999990664","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","left","2","23275.250900000174","NA","45020.350300001155","44842.85319999981","NA","NA","NA","NA","NA","NA","44886.978600001385","23275.28429999984","3506.3695999997435","NA","44120.32800000088","3553.3418000013626","44487.19300000084","45917.931600000884","44120.547100001204","NA","44486.98870000044","44078.08300000033","Stop-Signal Task","11","4023.6233999949036","11","yes","1024"
"1","10","133","255","100","100","366.018724999473","366.018724999473","black","no","psycho","psycho","psycho","0","uniform","9090","381.4536000008957","0.04196409240933946","1","undefined","1","left","0","11","11","11","11","12","11","NA","11","0","11","0","0","0","11","0","11","11","11","NA","11","11","11","Mon Nov 29 12:51:59 2021","358","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","11","11","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","368.60129999877245","NA","19721.017399999255","368.60129999877245","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","left","2","23275.250900000174","NA","47103.64699999991","46923.22820000118","NA","NA","NA","NA","NA","NA","46970.371800000066","23275.28429999984","3506.3695999997435","NA","46153.68200000012","3553.3418000013626","46553.69960000098","47997.40920000113","46153.9141000012","NA","46553.64180000106","46105.09860000093","Stop-Signal Task","12","4392.224699993676","12","yes","1024"
"1","10","133","255","100","100","364.9320769225317","364.9320769225317","black","no","psycho","psycho","psycho","0","uniform","8723","365.1888999993389","0.04186505789285096","1","undefined","1","left","0","12","12","12","12","13","12","NA","12","0","12","0","0","0","12","0","12","12","12","NA","12","12","12","Mon Nov 29 12:51:59 2021","311","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","12","12","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","351.89229999923555","NA","19721.017399999255","351.89229999923555","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","left","2","23275.250900000174","NA","49103.68130000097","48922.98280000068","NA","NA","NA","NA","NA","NA","48970.35500000129","23275.28429999984","3506.3695999997435","NA","48203.694600000745","3553.3418000013626","48570.36880000123","50001.58240000019","48203.91279999967","NA","48570.31470000038","48158.118500001365","Stop-Signal Task","13","4744.116999992912","13","yes","1024"
"1","10","131","255","100","100","361.60465714237944","361.60465714237944","black","no","psycho","psycho","psycho","0","uniform","7816","343.91450000111945","0.04400134339830085","1","undefined","1","right","0","13","13","13","13","14","13","NA","13","0","13","0","0","0","13","0","13","13","13","NA","13","13","13","Mon Nov 29 12:51:59 2021","321","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","13","13","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","318.34820000040054","NA","19721.017399999255","318.34820000040054","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","right","8","23275.250900000174","NA","51103.714599999876","50922.83990000033","NA","NA","NA","NA","NA","NA","50970.3640000007","23275.28429999984","3506.3695999997435","NA","50237.04130000078","3553.3418000013626","50603.90619999998","52001.60230000074","50237.27520000102","NA","50603.69730000093","50189.84180000007","Stop-Signal Task","14","5062.465199993312","14","yes","1024"
"1","10","133","255","100","100","356.6869533328524","356.6869533328524","black","no","psycho","psycho","psycho","0","uniform","7024","298.1175000004441","0.04244269646931152","1","undefined","1","left","0","14","14","14","14","15","14","NA","14","0","14","0","0","0","14","0","14","14","14","NA","14","14","14","Mon Nov 29 12:51:59 2021","313","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","14","14","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","287.83909999947355","NA","19721.017399999255","287.83909999947355","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","left","2","23275.250900000174","NA","53037.020499999926","52858.84940000142","NA","NA","NA","NA","NA","NA","52903.71490000143","23275.28429999984","3506.3695999997435","NA","52220.38840000096","3553.3418000013626","52570.40960000086","53929.32649999966","52220.61120000035","NA","52570.354000001316","52169.958000000406","Stop-Signal Task","15","5350.304299992786","15","yes","1024"
"1","10","131","255","100","100","348.5516249995726","348.5516249995726","black","no","psycho","psycho","psycho","0","uniform","5548","241.9741999983671","0.043614671953562924","1","undefined","1","right","0","15","15","15","15","16","15","NA","15","0","15","0","0","0","15","0","15","15","15","NA","15","15","15","Mon Nov 29 12:51:59 2021","325","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","15","15","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","226.52170000037586","NA","19721.017399999255","226.52170000037586","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","right","8","23275.250900000174","NA","54903.72240000033","54730.80029999983","NA","NA","NA","NA","NA","NA","54770.36910000061","23275.28429999984","3506.3695999997435","NA","54137.06660000025","3553.3418000013626","54503.75200000053","55804.18590000045","54137.287300000025","NA","54503.69850000061","54091.23619999991","Stop-Signal Task","16","5576.8259999931615","16","yes","1024"
"1","10","133","255","100","100","349.0958058819695","349.0958058819695","black","no","psycho","psycho","psycho","0","uniform","8822","368.1034000001091","0.04172561777375982","1","undefined","1","left","0","16","16","16","16","17","16","NA","16","0","16","0","0","0","16","0","16","16","16","NA","16","16","16","Mon Nov 29 12:51:59 2021","347","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","16","16","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","357.8027000003203","NA","19721.017399999255","357.8027000003203","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","left","2","23275.250900000174","NA","56953.75160000003","56778.80910000022","NA","NA","NA","NA","NA","NA","56820.44000000133","23275.28429999984","3506.3695999997435","NA","56037.078700001075","3553.3418000013626","56420.45580000013","57850.92319999967","56037.15920000104","NA","56420.40220000126","55996.1471000006","Stop-Signal Task","17","5934.628699993482","17","yes","1024"
"1","10","131","255","100","100","343.2859611107738","343.2859611107738","black","no","psycho","psycho","psycho","0","uniform","6038","257.1472999989055","0.04258815833039177","1","undefined","1","right","0","17","17","17","17","18","17","NA","17","0","17","0","0","0","17","0","17","17","17","NA","17","17","17","Mon Nov 29 12:51:59 2021","350","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","17","17","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","244.5186000004469","NA","19721.017399999255","244.5186000004469","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","right","8","23275.250900000174","NA","58870.416300000215","58698.83170000139","NA","NA","NA","NA","NA","NA","58737.08650000117","23275.28429999984","3506.3695999997435","NA","58070.45629999993","3553.3418000013626","58453.784299999825","59772.64050000122","58070.53629999973","NA","58453.727800000706","58030.373400000826","Stop-Signal Task","18","6179.147299993929","18","yes","1024"
"1","10","131","255","100","100","342.56626315762236","342.56626315762236","black","no","psycho","psycho","psycho","0","uniform","8108","350.09829999944486","0.043179366058145645","1","undefined","1","right","0","18","18","18","18","19","18","NA","18","0","18","0","0","0","18","0","18","18","18","NA","18","18","18","Mon Nov 29 12:51:59 2021","306","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","18","18","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","329.61170000089623","NA","19721.017399999255","329.61170000089623","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","right","8","23275.250900000174","NA","60820.43110000086","60650.77900000142","NA","NA","NA","NA","NA","NA","60687.093800001094","23275.28429999984","3506.3695999997435","NA","59970.43620000113","3553.3418000013626","60320.619899999656","61715.36940000078","59970.50190000118","NA","60320.4053999998","59933.66820000119","Stop-Signal Task","19","6508.758999994825","19","yes","1024"
"1","10","133","255","100","100","345.991304999734","345.991304999734","black","no","psycho","psycho","psycho","0","uniform","10126","424.1182999994635","0.04188409046014848","1","undefined","1","left","0","19","19","19","19","20","19","NA","19","0","19","0","0","0","19","0","19","19","19","NA","19","19","19","Mon Nov 29 12:51:59 2021","340","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","19","19","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","411.0670999998547","NA","19721.017399999255","411.0670999998547","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","left","2","23275.250900000174","NA","62870.43220000123","62698.80390000071","NA","NA","NA","NA","NA","NA","62737.139200000456","23275.28429999984","3506.3695999997435","NA","61920.45010000038","3553.3418000013626","62287.166800000705","63765.398300000015","61920.51739999988","NA","62287.105900000824","61881.238300000405","Stop-Signal Task","20","6919.82609999468","20","yes","1024"
"1","10","132","255","95.23809523809524","95.23809523809524","339.71623809503353","339.71623809503353","black","no","psycho","psycho","psycho","0","uniform","5186","231.11000000062631","0.04456421133833905","0","undefined","0","left","0","20","20","20","20","21","20","NA","20","0","20","0","0","0","20","0","20","20","20","NA","20","20","20","Mon Nov 29 12:51:59 2021","365","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","20","20","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","214.21490000102494","NA","19721.017399999255","214.21490000102494","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","left","2","23275.250900000174","64787.14659999969","62870.43220000123","64618.78559999968","NA","NA","NA","NA","NA","NA","64653.77009999975","23275.28429999984","3506.3695999997435","NA","63987.15369999991","3553.3418000013626","64404.00299999965","65690.47130000035","63987.22110000017","NA","64403.796800001146","63948.29120000031","Stop-Signal Task","20","7134.040999995705","21","yes","1024"
"1","10","131","255","95.45454545454545","95.45454545454545","337.7969681816301","337.7969681816301","black","no","psycho","psycho","psycho","0","uniform","7384","321.1133000004338","0.043487716684782476","1","undefined","1","right","0","21","21","21","21","22","21","NA","21","0","21","0","0","0","21","0","21","21","21","NA","21","21","21","Mon Nov 29 12:51:59 2021","348","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","21","21","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-1.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","297.49230000015814","NA","19721.017399999255","297.49230000015814","NA","2","psycho","1024","2","48000","-16","experiment","","0","1","odd","right","8","23275.250900000174","64787.14659999969","66770.4948999999","66602.78260000086","NA","NA","NA","NA","NA","NA","66637.13380000081","23275.28429999984","3506.3695999997435","NA","65903.81720000005","3553.3418000013626","66304.73080000047","67659.45400000055","65904.03760000117","NA","66304.50810000002","65859.14670000057","Stop-Signal Task","21","7431.533299995863","22","yes","1024"
