"FixdotCode","PulseDuration","ResponseCode","StopSignalCode","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","coroutines_cycles","coroutines_duration","coroutines_mean_cycle_duration","correct","correct_instructions","correct_kb_response","correct_response","count_CodeSettings","count_ErrorFeedback","count_NoError","count_ResponseCalc","count_ResponseGiven","count_SetlinesZero","count_StartFixdot","count_StartStopsignal","count_StartTarget","count_about_this_example","count_blank","count_block_loop","count_experiment","count_finished","count_fixdot","count_instructions","count_kb_response","count_logger","count_new_advanced_delay","count_stop_signal","count_stop_signal_coroutines","count_target","count_trial_sequence","datetime","delay_new_advanced_delay","description","direction","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finished","response_instructions","response_kb_response","response_target","response_time","response_time_finished","response_time_instructions","response_time_kb_response","response_time_target","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stop_after","stopcode","subject_nr","subject_parity","target","targetcode","time_CodeSettings","time_ErrorFeedback","time_NoError","time_ResponseCalc","time_ResponseGiven","time_SetlinesZero","time_StartFixdot","time_StartStopsignal","time_StartTarget","time_about_this_example","time_blank","time_block_loop","time_experiment","time_finished","time_fixdot","time_instructions","time_kb_response","time_logger","time_new_advanced_delay","time_stop_signal","time_target","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"1","10","131","255","100","100","443.6212909088433","443.6212909088433","black","no","psycho","psycho","psycho","0","uniform","10688","457.06500000233063","0.04276431511997854","1","undefined","1","right","0","10","10","10","10","11","10","NA","10","0","10","0","0","0","10","0","10","10","10","NA","10","10","10","Tue Nov 30 16:08:29 2021","357","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","10","10","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","433.59930000224267","NA","11572.098099997675","433.59930000224267","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","right","8","15029.506700000638","NA","37706.72769999874","37541.04500000176","NA","NA","NA","NA","NA","NA","37573.376699998335","15029.538200000388","3420.077800001309","NA","36690.08300000132","3456.5164000014192","37106.95349999878","38606.475699998555","36690.31239999822","NA","37106.747599998926","36645.6614000017","Stop-Signal Task","11","4879.834199997276","11","yes","1024"
"1","10","133","255","100","100","442.29767499988765","442.29767499988765","black","no","psycho","psycho","psycho","0","uniform","10675","441.0545999999158","0.04131659016392654","1","undefined","1","left","0","11","11","11","11","12","11","NA","11","0","11","0","0","0","11","0","11","11","11","NA","11","11","11","Tue Nov 30 16:08:29 2021","381","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","11","11","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","427.73790000137524","NA","11572.098099997675","427.73790000137524","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","left","2","15029.506700000638","NA","39856.71970000112","39685.04060000123","NA","NA","NA","NA","NA","NA","39723.42189999836","15029.538200000388","3420.077800001309","NA","38840.12470000016","3456.5164000014192","39256.79820000005","40750.266800001555","38840.38470000087","NA","39256.74490000165","38787.26090000055","Stop-Signal Task","12","5307.5720999986515","12","yes","1024"
"1","10","133","255","100","100","444.5624384612669","444.5624384612669","black","no","psycho","psycho","psycho","0","uniform","11793","488.0621999982395","0.04138575426085301","1","undefined","1","left","0","12","12","12","12","13","12","NA","12","0","12","0","0","0","12","0","12","12","12","NA","12","12","12","Tue Nov 30 16:08:29 2021","355","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","12","12","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","471.739599997818","NA","11572.098099997675","471.739599997818","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","left","2","15029.506700000638","NA","42006.76400000157","41829.055700000026","NA","NA","NA","NA","NA","NA","41873.40680000125","15029.538200000388","3420.077800001309","NA","40956.76380000077","3456.5164000014192","41356.80140000113","42911.35959999883","40956.832299998496","NA","41356.74909999943","40921.21069999848","Stop-Signal Task","13","5779.3116999964695","13","yes","1024"
"1","10","131","255","100","100","463.15079285704996","463.15079285704996","black","no","psycho","psycho","psycho","0","uniform","17552","727.0491999988735","0.04142258432081093","1","undefined","1","right","0","13","13","13","13","14","13","NA","13","0","13","0","0","0","13","0","13","13","13","NA","13","13","13","Tue Nov 30 16:08:29 2021","352","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","13","13","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","704.79940000223","NA","11572.098099997675","704.79940000223","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","right","8","15029.506700000638","NA","44406.7498000004","44229.02769999928","NA","NA","NA","NA","NA","NA","44273.40980000008","15029.538200000388","3420.077800001309","NA","43123.443399999815","3456.5164000014192","43523.72209999885","45306.83119999958","43123.6616999995","NA","43523.42750000025","43073.01559999905","Stop-Signal Task","14","6484.1110999986995","14","yes","1024"
"1","10","133","255","100","100","459.9857399999261","459.9857399999261","black","no","psycho","psycho","psycho","0","uniform","10461","429.24700000003213","0.04103307523181647","1","undefined","1","left","0","14","14","14","14","15","14","NA","14","0","14","0","0","0","14","0","14","14","14","NA","14","14","14","Tue Nov 30 16:08:29 2021","379","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","14","14","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","415.6750000001921","NA","11572.098099997675","415.6750000001921","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","left","2","15029.506700000638","NA","46556.78089999856","46373.18940000114","NA","NA","NA","NA","NA","NA","46423.520799999096","15029.538200000388","3420.077800001309","NA","45540.15749999962","3456.5164000014192","45956.83629999985","47450.55869999851","45540.239300000394","NA","45956.78350000162","45499.907400000666","Stop-Signal Task","15","6899.786099998892","15","yes","1024"
"1","10","133","255","100","100","458.87360624988105","458.87360624988105","black","no","psycho","psycho","psycho","0","uniform","10987","460.1265000019339","0.04187917538927222","1","undefined","1","left","0","15","15","15","15","16","15","NA","15","0","15","0","0","0","15","0","15","15","15","NA","15","15","15","Tue Nov 30 16:08:29 2021","346","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","15","15","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","442.1915999992052","NA","11572.098099997675","442.1915999992052","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","left","2","15029.506700000638","NA","48706.778299998405","48533.028800000466","NA","NA","NA","NA","NA","NA","48573.48170000114","15029.538200000388","3420.077800001309","NA","47690.114100001665","3456.5164000014192","48090.32429999934","49606.6909000001","47690.328199998476","NA","48090.12100000109","47640.93739999953","Stop-Signal Task","16","7341.977699998097","16","yes","1024"
"1","10","133","255","100","100","457.57396470584996","457.57396470584996","black","no","psycho","psycho","psycho","0","uniform","10945","460.6253000019933","0.04208545454563667","1","undefined","1","left","0","16","16","16","16","17","16","NA","16","0","16","0","0","0","16","0","16","16","16","NA","16","16","16","Tue Nov 30 16:08:29 2021","345","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","16","16","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","436.77970000135247","NA","11572.098099997675","436.77970000135247","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","left","2","15029.506700000638","NA","50840.13369999957","50661.00379999989","NA","NA","NA","NA","NA","NA","50706.812100001116","15029.538200000388","3420.077800001309","NA","49823.55129999996","3456.5164000014192","50223.6785999994","51750.795600000856","49823.767699999735","NA","50223.47269999955","49772.02069999839","Stop-Signal Task","17","7778.757399999449","17","yes","1024"
"1","10","131","255","100","100","458.79963888870003","458.79963888870003","black","no","psycho","psycho","psycho","0","uniform","12021","495.15400000018417","0.04119074952168573","1","undefined","1","right","0","17","17","17","17","18","17","NA","17","0","17","0","0","0","17","0","17","17","17","NA","17","17","17","Tue Nov 30 16:08:29 2021","345","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","17","17","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","479.6360999971512","NA","11572.098099997675","479.6360999971512","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","right","8","15029.506700000638","NA","53006.79550000132","52837.03400000013","NA","NA","NA","NA","NA","NA","52873.50919999881","15029.538200000388","3420.077800001309","NA","51956.83320000171","3456.5164000014192","52356.85690000173","53906.91059999881","51956.91839999927","NA","52356.80030000003","51920.474899998226","Stop-Signal Task","18","8258.3934999966","18","yes","1024"
"1","10","131","255","100","100","459.50581052621646","459.50581052621646","black","no","psycho","psycho","psycho","0","uniform","11400","487.70560000048135","0.04278119298249836","1","undefined","1","right","0","18","18","18","18","19","18","NA","18","0","18","0","0","0","18","0","18","18","18","NA","18","18","18","Tue Nov 30 16:08:29 2021","348","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","18","18","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","472.21690000151284","NA","11572.098099997675","472.21690000151284","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","right","8","15029.506700000638","NA","55190.1414999993","55013.007800000196","NA","NA","NA","NA","NA","NA","55056.85599999924","15029.538200000388","3420.077800001309","NA","54140.19030000054","3456.5164000014192","54540.27109999879","56092.618599999696","54140.421799998876","NA","54540.20269999819","54097.477600000275","Stop-Signal Task","19","8730.610399998113","19","yes","1024"
"1","10","131","255","100","100","460.66542499993375","460.66542499993375","black","no","psycho","psycho","psycho","0","uniform","12090","505.16719999723136","0.04178388751011012","1","undefined","1","right","0","19","19","19","19","20","19","NA","19","0","19","0","0","0","19","0","19","19","19","NA","19","19","19","Tue Nov 30 16:08:29 2021","333","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","19","19","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","482.6981000005617","NA","11572.098099997675","482.6981000005617","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","right","8","15029.506700000638","NA","57340.15870000076","57157.0341000006","NA","NA","NA","NA","NA","NA","57206.870800000615","15029.538200000388","3420.077800001309","NA","56290.19160000098","3456.5164000014192","56673.762800000986","58246.40720000025","56290.25950000141","NA","56673.550700001215","56253.131599998596","Stop-Signal Task","20","9213.308499998675","20","yes","1024"
"1","10","131","255","100","100","459.8425285713304","459.8425285713304","black","no","psycho","psycho","psycho","0","uniform","10938","463.4589000015694","0.0423714481625132","1","undefined","1","right","0","20","20","20","20","21","20","NA","20","0","20","0","0","0","20","0","20","20","20","NA","20","20","20","Tue Nov 30 16:08:29 2021","345","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","20","20","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","443.3845999992627","NA","11572.098099997675","443.3845999992627","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","right","8","15029.506700000638","NA","59473.55030000108","59301.3858000013","NA","NA","NA","NA","NA","NA","59340.17609999864","15029.538200000388","3420.077800001309","NA","58456.86869999918","3456.5164000014192","58857.067000000825","60371.27709999913","58456.93599999868","NA","58856.86160000114","58417.708400000265","Stop-Signal Task","21","9656.693099997938","21","yes","1024"
"1","10","131","255","100","100","458.75425909071055","458.75425909071055","black","no","psycho","psycho","psycho","0","uniform","10487","462.61199999935343","0.0441129016877423","1","undefined","1","right","0","21","21","21","21","22","21","NA","21","0","21","0","0","0","21","0","21","21","21","NA","21","21","21","Tue Nov 30 16:08:29 2021","387","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","21","21","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-4.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","435.90059999769437","NA","11572.098099997675","435.90059999769437","NA","2","psycho","1024","2","48000","-16","experiment","","0","4","even","right","8","15029.506700000638","NA","61656.85500000109","61477.046100000734","NA","NA","NA","NA","NA","NA","61523.55270000044","15029.538200000388","3420.077800001309","NA","60590.21070000017","3456.5164000014192","61040.61200000069","62562.62860000061","60590.421400000196","NA","61040.301799999725","60543.157100000826","Stop-Signal Task","22","10092.593699995632","22","yes","1024"
