"FixdotCode","PulseDuration","ResponseCode","StopSignalCode","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","coroutines_cycles","coroutines_duration","coroutines_mean_cycle_duration","correct","correct_instructions","correct_kb_response","correct_response","count_CodeSettings","count_ErrorFeedback","count_NoError","count_ResponseCalc","count_ResponseGiven","count_SetlinesZero","count_StartFixdot","count_StartStopsignal","count_StartTarget","count_about_this_example","count_blank","count_block_loop","count_experiment","count_finished","count_fixdot","count_instructions","count_kb_response","count_logger","count_new_advanced_delay","count_stop_signal","count_stop_signal_coroutines","count_target","count_trial_sequence","datetime","delay_new_advanced_delay","description","direction","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finished","response_instructions","response_kb_response","response_target","response_time","response_time_finished","response_time_instructions","response_time_kb_response","response_time_target","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stop_after","stopcode","subject_nr","subject_parity","target","targetcode","time_CodeSettings","time_ErrorFeedback","time_NoError","time_ResponseCalc","time_ResponseGiven","time_SetlinesZero","time_StartFixdot","time_StartStopsignal","time_StartTarget","time_about_this_example","time_blank","time_block_loop","time_experiment","time_finished","time_fixdot","time_instructions","time_kb_response","time_logger","time_new_advanced_delay","time_stop_signal","time_target","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"1","10","133","255","100","100","428.5295363637984","428.5295363637984","black","no","psycho","psycho","psycho","0","uniform","11512","485.06149999957415","0.04213529360663431","1","undefined","1","left","0","10","10","10","10","11","10","NA","10","0","10","0","0","0","10","0","10","10","10","NA","10","10","10","Tue Nov 30 14:28:33 2021","303","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","10","10","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","down","left","NA","462.36099999987346","NA","86658.6540999997","462.36099999987346","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","left","2","90198.01899999948","NA","112655.75360000003","112485.60179999913","NA","NA","NA","NA","NA","NA","112522.55629999854","90198.05009999982","3497.113999999783","NA","111672.49939999965","3538.5286000000633","112022.74859999852","113550.71449999923","111672.71769999934","NA","112022.48889999828","111620.3463999991","Stop-Signal Task","11","4713.824900001782","11","yes","1024"
"1","10","131","255","100","100","421.3541416669007","421.3541416669007","black","no","psycho","psycho","psycho","0","uniform","8471","361.0895999991044","0.0426265612087244","1","undefined","1","right","0","11","11","11","11","12","11","NA","11","0","11","0","0","0","11","0","11","11","11","NA","11","11","11","Tue Nov 30 14:28:33 2021","377","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","11","11","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","down","right","NA","342.4248000010266","NA","86658.6540999997","342.4248000010266","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","right","8","90198.01899999948","NA","114739.11559999942","114565.61559999864","NA","NA","NA","NA","NA","NA","114605.79479999979","90198.05009999982","3497.113999999783","NA","113789.18059999887","3538.5286000000633","114222.64099999848","115628.66949999989","113789.42800000004","NA","114222.43559999879","113742.02829999922","Stop-Signal Task","12","5056.249700002809","12","yes","1024"
"1","10","131","255","100","100","421.3853384618023","421.3853384618023","black","no","psycho","psycho","psycho","0","uniform","10506","441.8616999992082","0.042058033504588636","1","undefined","1","right","0","12","12","12","12","13","12","NA","12","0","12","0","0","0","12","0","12","12","12","NA","12","12","12","Tue Nov 30 14:28:33 2021","345","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","12","12","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","down","right","NA","421.7597000006208","NA","86658.6540999997","421.7597000006208","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","right","8","90198.01899999948","NA","116839.12759999839","116661.63719999895","NA","NA","NA","NA","NA","NA","116705.79759999964","90198.05009999982","3497.113999999783","NA","115839.15049999996","3538.5286000000633","116239.30829999881","117741.97679999997","115839.36859999994","NA","116239.1050999995","115789.32189999978","Stop-Signal Task","13","5478.00940000343","13","yes","1024"
"1","10","133","255","100","100","416.3599714289116","416.3599714289116","black","no","psycho","psycho","psycho","0","uniform","8742","377.11229999877105","0.04313798901839065","1","undefined","1","left","0","13","13","13","13","14","13","NA","13","0","13","0","0","0","13","0","13","13","13","NA","13","13","13","Tue Nov 30 14:28:33 2021","384","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","13","13","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","down","left","NA","351.03020000133256","NA","86658.6540999997","351.03020000133256","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","left","2","90198.01899999948","NA","118939.11939999998","118757.58829999904","NA","NA","NA","NA","NA","NA","118805.82539999887","90198.05009999982","3497.113999999783","NA","117972.5484999999","3538.5286000000633","118406.0204999987","119838.91760000006","117972.85249999914","NA","118405.81810000003","117925.95149999943","Stop-Signal Task","14","5829.039600004762","14","yes","1024"
"1","10","131","255","100","100","411.79434666701127","411.79434666701127","black","no","psycho","psycho","psycho","0","uniform","8678","359.11959999975807","0.041382761004811947","1","undefined","1","right","0","14","14","14","14","15","14","NA","14","0","14","0","0","0","14","0","14","14","14","NA","14","14","14","Tue Nov 30 14:28:33 2021","368","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","14","14","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","down","right","NA","347.87560000040685","NA","86658.6540999997","347.87560000040685","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","right","8","90198.01899999948","NA","121005.81160000002","120837.58639999905","NA","NA","NA","NA","NA","NA","120872.47749999915","90198.05009999982","3497.113999999783","NA","120089.26289999908","3538.5286000000633","120489.17899999833","121908.05099999852","120089.52809999937","NA","120489.1263999998","120036.69439999976","Stop-Signal Task","15","6176.915200005169","15","yes","1024"
"1","10","131","255","100","100","409.57483750037227","409.57483750037227","black","no","psycho","psycho","psycho","0","uniform","9245","405.6903999990027","0.04388214169810738","1","undefined","1","right","0","15","15","15","15","16","15","NA","15","0","15","0","0","0","15","0","15","15","15","NA","15","15","15","Tue Nov 30 14:28:33 2021","340","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","15","15","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","down","right","NA","376.28220000078727","NA","86658.6540999997","376.28220000078727","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","right","8","90198.01899999948","NA","123122.49299999894","122949.60679999895","NA","NA","NA","NA","NA","NA","122989.18019999837","90198.05009999982","3497.113999999783","NA","122172.5179999994","3538.5286000000633","122572.78809999843","124021.27899999869","122172.74079999879","NA","122572.53299999866","122122.28719999985","Stop-Signal Task","16","6553.197400005956","16","yes","1024"
"1","10","131","255","100","100","406.59681176507814","406.59681176507814","black","no","psycho","psycho","psycho","0","uniform","8938","385.120700000698","0.04308801745364712","1","undefined","1","right","0","16","16","16","16","17","16","NA","16","0","16","0","0","0","16","0","16","16","16","NA","16","16","16","Tue Nov 30 14:28:33 2021","330","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","16","16","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","down","right","NA","358.9484000003722","NA","86658.6540999997","358.9484000003722","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","right","8","90198.01899999948","NA","125139.1965999992","124965.57279999979","NA","NA","NA","NA","NA","NA","125005.83589999951","90198.05009999982","3497.113999999783","NA","124222.51049999977","3538.5286000000633","124606.09899999872","126038.09069999988","124222.57639999953","NA","124605.87749999831","124183.68819999887","Stop-Signal Task","17","6912.1458000063285","17","yes","1024"
"1","10","133","255","100","100","417.22138888922524","417.22138888922524","black","no","psycho","psycho","psycho","0","uniform","14802","612.1505999999499","0.04135593838670112","1","undefined","1","left","0","17","17","17","17","18","17","NA","17","0","17","0","0","0","17","0","17","17","17","NA","17","17","17","Tue Nov 30 14:28:33 2021","350","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","17","17","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","down","left","NA","597.8391999997257","NA","86658.6540999997","597.8391999997257","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","left","2","90198.01899999948","NA","127405.84689999923","127237.58669999916","NA","NA","NA","NA","NA","NA","127272.49179999853","90198.05009999982","3497.113999999783","NA","126255.87019999875","3538.5286000000633","126639.21699999992","128312.28089999968","126255.94229999842","NA","126639.15989999987","126217.30369999932","Stop-Signal Task","18","7509.985000006054","18","yes","1024"
"1","10","138","255","94.73684210526316","94.73684210526316","412.7620105266128","412.7620105266128","black","no","psycho","psycho","psycho","0","uniform","5401","344.8772000010649","0.06385432327366505","0","undefined","0","None","0","18","18","18","18","19","18","NA","18","0","18","0","0","0","18","0","18","18","18","0","18","18","18","Tue Nov 30 14:28:33 2021","300","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","18","18","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","down","right","NA","332.4931999995897","NA","86658.6540999997","332.4931999995897","NA","2","psycho","1024","2","48000","-16","experiment","100","8","3","odd","right","10","90198.01899999948","129372.53879999844","127405.84689999923","129205.61129999987","NA","NA","NA","NA","NA","NA","129239.17099999926","90198.05009999982","3497.113999999783","NA","128522.5475999996","3538.5286000000633","128872.55659999937","130267.79599999827","128522.77279999907","128989.18479999884","128872.50390000008","128473.4443999987","Stop-Signal Task","18","7842.478200005644","19","yes","1024"
"1","10","131","255","95","95","412.74602000021406","412.74602000021406","black","no","psycho","psycho","psycho","0","uniform","10273","428.17710000055376","0.04167985009252933","1","undefined","1","right","0","19","19","19","19","20","19","NA","19","0","19","0","0","0","19","0","19","19","19","0","19","19","19","Tue Nov 30 14:28:33 2021","332","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","19","19","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","down","right","NA","412.4421999986371","NA","86658.6540999997","412.4421999986371","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","right","8","90198.01899999948","129372.53879999844","131455.84619999863","131285.6009999996","NA","NA","NA","NA","NA","NA","131322.6724999986","90198.05009999982","3497.113999999783","NA","130489.24679999982","3538.5286000000633","130872.5746","132349.00769999877","130489.34349999945","128989.18479999884","130872.52129999979","130448.58909999857","Stop-Signal Task","19","8254.920400004281","20","yes","1024"
"1","10","138","255","90.47619047619048","90.47619047619048","413.2705571430838","413.2705571430838","black","no","psycho","psycho","psycho","0","uniform","7673","437.8498999994772","0.05706371692942489","0","undefined","0","None","0","20","20","20","20","21","20","NA","20","0","20","0","0","0","20","0","20","20","20","1","20","20","20","Tue Nov 30 14:28:33 2021","320","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","20","20","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","down","right","NA","423.7613000004785","NA","86658.6540999997","423.7613000004785","NA","2","psycho","1024","2","48000","-16","experiment","100","8","3","odd","right","10","90198.01899999948","133589.19749999949","131455.84619999863","133413.59459999876","NA","NA","NA","NA","NA","NA","133455.91389999934","90198.05009999982","3497.113999999783","NA","132622.64849999885","3538.5286000000633","132989.26739999844","134491.32549999922","132622.8906999986","133105.861","132989.19679999928","132571.4365999993","Stop-Signal Task","19","8678.68170000476","21","yes","1024"
"1","10","133","255","90.9090909090909","90.9090909090909","417.19179545477596","417.19179545477596","black","no","psycho","psycho","psycho","0","uniform","12327","523.1782999999123","0.04244165652631721","1","undefined","1","left","0","21","21","21","21","22","21","NA","21","0","21","0","0","0","21","0","21","21","21","1","21","21","21","Tue Nov 30 14:28:33 2021","356","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","21","21","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","down","left","NA","499.5378000003111","NA","86658.6540999997","499.5378000003111","NA","2","psycho","1024","2","48000","-16","experiment","","0","3","odd","left","2","90198.01899999948","133589.19749999949","135772.77709999908","135589.60019999905","NA","NA","NA","NA","NA","NA","135622.59109999833","90198.05009999982","3497.113999999783","NA","134689.23089999953","3538.5286000000633","135089.44259999954","136663.00279999996","134689.30029999866","133105.861","135089.22999999957","134652.94769999856","Stop-Signal Task","20","9178.21950000507","22","yes","1024"
